id,score
ds1221,89.7561
ds1222,89.44828
ds1223,89.34694
ds1224,89.65885
ds1225,89.59184
ds1226,89.5671
ds1227,89.24528
ds1228,88.99371
ds1229,89.413
ds123,89.3361
ds1230,89.41423
ds1231,89.28
ds1232,89.32489
ds1233,89.59596
ds1234,89.34292
ds1235,89.25466
ds1236,89.58763
ds1237,89.25466
ds1238,89.3456
ds1239,89.45525
ds124,88.70445
ds1240,89.25156
ds1241,89.31034
ds1242,89.30283
ds1243,89.59677
ds1244,89.375
ds1245,89.46548
ds1246,89.42623
ds1247,89.28287
ds1248,89.60552
ds1249,89.60784
ds125,89.56803
ds1250,89.375
ds1251,89.17012
ds1252,89.2623
ds1253,89.21225
ds1254,89.33194
ds1255,89.23404
ds1256,89.60159
ds1257,88.94967
ds1258,89.56897
ds1259,88.94737
ds126,89.22747
ds1260,89.74249
ds1261,89.2562
ds1262,89.74304
ds1263,89.48276
ds1264,89.35484
ds1265,89.38865
ds1266,89.46067
ds1267,89.50207
ds1268,89.54545
ds1269,89.50413
ds127,89.46463
ds1270,89.60784
ds1271,89.2936
ds1272,89.38462
ds1273,89.41909
ds1274,89.22027
ds1275,89.8234
ds1276,89.09651
ds1277,89.15433
ds1278,89.69811
ds1279,89.57356
ds128,89.36
ds1280,89.74576
ds1281,89.28889
ds1282,88.85714
ds1283,89.17695
ds1284,89.37984
ds1285,89.59596
ds1286,89.49791
ds1287,89.09651
ds1288,89.30886
ds1289,89.60474
ds129,89.05782
ds1290,89.3456
ds1291,89.42974
ds1292,89.591
ds1293,89.65665
ds1294,89.50413
ds1295,89.42505
ds1296,89.09091
ds1297,89.5585
ds1298,89.82143
ds1299,89.42505
ds13,89.20477
ds130,89.29134
ds1300,89.12088
ds1301,89.40552
ds1302,89.23729
ds1303,89.42857
ds1304,89.58159
ds1305,89.61464
ds1306,89.11894
ds1307,89.60938
ds1308,89.83673
ds1309,89.36382
ds131,89.3456
ds1310,89.0372
ds1311,89.22078
ds1312,89.5671
ds1313,89.43888
ds1314,89.66102
ds1315,89.57717
ds1316,89.25466
ds1317,89.37008
ds1318,89.46548
ds1319,88.95161
ds132,89.41545
ds1320,89.00952
ds1321,89.15789
ds1322,89.43128
ds1323,89.14347
ds1324,89.68379
ds1325,89.42623
ds1326,88.67841
ds1327,89.67347
ds1328,89.19517
ds1329,89.32347
ds133,89.20705
ds1330,89.413
ds1331,89.50311
ds1332,89.58071
ds1333,89.32203
ds1334,89.27273
ds1335,89.62756
ds1336,89.04762
ds1337,89.40678
ds1338,88.98089
ds1339,89.28412
ds134,89.41909
ds1340,89.41053
ds1341,89.64444
ds1342,89.32059
ds1343,89.8419
ds1344,89.28854
ds1345,89.37255
ds1346,89.18534
ds1347,89.51318
ds1348,89.38104
ds1349,89.67936
ds135,89.47137
ds1350,89.1684
ds1351,89.39525
ds1352,89.11824
ds1353,89.36884
ds1354,89.49896
ds1355,89.48052
ds1356,89.5671
ds1357,89.2668
ds1358,89.44056
ds1359,89.3133
ds136,89.09297
ds1360,89.58246
ds1361,89.43089
ds1362,88.94523
ds1363,89.66316
ds1364,89.67347
ds1365,89.24051
ds1366,89.07157
ds1367,89.4958
ds1368,89.3133
ds1369,89.17355
ds137,89.75207
ds1370,89.24528
ds1371,89.48827
ds1372,89.48718
ds1373,89.42505
ds1374,89.67677
ds1375,89.75207
ds1376,89.82456
ds1377,89.31624
ds1378,89.1002
ds1379,89.47712
ds138,89.33472
ds1380,89.25926
ds1381,89.2809
ds1382,89.47137
ds1383,89.22078
ds1384,88.8309
ds1385,89.65217
ds1386,89.24686
ds1387,89.29273
ds1388,89.25
ds1389,89.43434
ds139,89.36937
ds1390,89.1684
ds1391,89.74576
ds1392,89.69231
ds1393,89.18969
ds1394,89.5671
ds1395,89.413
ds1396,89.50719
ds1397,89.50104
ds1398,89.45098
ds1399,89.25773
ds14,89.36128
ds140,89.48827
ds1400,89.29825
ds1401,89.35743
ds1402,88.69565
ds1403,89.65885
ds1404,89.51807
ds1405,89.51318
ds1406,89.08903
ds1407,89.32773
ds1408,89.57082
ds1409,89.4926
ds141,89.37639
ds1410,89.5671
ds1411,89.20477
ds1412,89.12664
ds1413,88.82105
ds1414,89.65142
ds1415,89.59596
ds1416,89.11504
ds1417,89.57173
ds1418,89.5585
ds1419,89.24686
ds142,88.93878
ds1420,89.5
ds1421,89.47368
ds1422,89.27565
ds1423,88.97655
ds1424,88.90295
ds1425,89.44573
ds1426,89.28144
ds1427,89.46548
ds1428,89.73451
ds1429,88.89764
ds143,89.28854
ds1430,89.25466
ds1431,89.39785
ds1432,89.32632
ds1433,89.76699
ds1434,89.83707
ds1435,89.36884
ds1436,89.25773
ds1437,89.2967
ds1438,89.24686
ds1439,89.52096
ds144,89.4605
ds1440,89.39509
ds1441,89.58678
ds1442,89.2955
ds1443,89.54545
ds1444,89.28713
ds1445,89.44664
ds1446,89.24843
ds1447,89.23241
ds1448,89.50719
ds1449,89.63636
ds145,89.40299
ds1450,89.26078
ds146,89.14347
ds147,89.25466
ds148,89.5
ds149,89.66667
ds15,89.54751
ds150,89.6701
ds151,89.03509
ds152,89.66527
ds153,89.42268
ds154,89.41545
ds155,89.22027
ds156,89.46667
ds157,89.40803
ds158,89.57082
ds159,89.35484
ds16,89.35614
ds160,89.01437
ds161,89.44316
ds162,89.71831
ds163,89.32914
ds164,88.98947
ds165,89.53578
ds166,89.44334
ds167,89.50719
ds168,89.75258
ds169,89.58678
ds17,89.42029
ds170,89.46257
ds171,89.47137
ds172,89.30886
ds173,89.55556
ds174,89.04968
ds175,89.5671
ds176,89.11894
ds177,89.43205
ds178,89.67807
ds179,89.6
ds18,89.69052
ds180,88.75244
ds181,89.1684
ds182,89.26078
ds183,89.44954
ds184,89.36255
ds185,89.20635
ds186,89.40552
ds187,89.48608
ds188,89.08222
ds189,89.50207
ds19,89.75258
ds190,89.28731
ds191,89.61089
ds192,89.20354
ds193,89.4958
ds194,89.52475
ds195,89.36255
ds196,89.48387
ds197,89.47368
ds198,89.42268
ds199,89.53757
ds2,89.35223
ds20,89.6603
ds200,89.34021
ds201,89.17431
ds202,89.1342
ds203,89.38596
ds204,89.51515
ds205,89.13876
ds206,89.27765
ds207,89.14894
ds208,89.50719
ds209,89.69231
ds21,89.5102
ds210,89.37008
ds211,89.42505
ds212,89.60317
ds213,89.40043
ds214,88.90295
ds215,89.67347
ds216,89.09836
ds217,89.44773
ds218,89.55947
ds219,89.58678
ds22,89.19283
ds220,89.34156
ds221,89.49474
ds222,89.31915
ds223,89.3736
ds224,89.00452
ds225,89.5102
ds226,89.2955
ds227,89.2389
ds228,89.22912
ds229,89.57265
ds23,89.58159
ds230,89.58071
ds231,89.23372
ds232,89.28429
ds233,89.26978
ds234,89.38596
ds235,89.39914
ds236,89.73799
ds237,89.42029
ds238,89.28571
ds239,89.57895
ds24,89.30586
ds240,89.47939
ds241,89.57082
ds242,89.63218
ds243,89.40678
ds244,89.44444
ds245,89.66736
ds246,89.36073
ds247,89.30902
ds248,89.49474
ds249,89.04968
ds25,89.83437
ds250,89.57356
ds251,89.83264
ds252,89.14347
ds253,89.49474
ds254,89.38104
ds255,89.32632
ds256,89.73684
ds257,89.59596
ds258,89.42029
ds259,89.74843
ds26,89.5112
ds260,89.36
ds261,88.9852
ds262,89.83573
ds263,89.66102
ds264,89.36634
ds265,89.7551
ds266,89.50311
ds267,89.41667
ds268,89.27565
ds269,89.26078
ds27,89.10751
ds270,89.35872
ds271,89.3177
ds272,89.40552
ds273,89.57447
ds274,89.26829
ds275,89.413
ds276,89.37255
ds277,89.25156
ds278,89.28
ds279,89.32347
ds28,88.60656
ds280,89.40043
ds281,89.48052
ds282,89.15612
ds283,89.62687
ds284,89.2967
ds285,89.50617
ds286,89.58848
ds287,89.44828
ds288,89.65293
ds289,89.40043
ds29,89.81609
ds290,89.06383
ds291,89.47712
ds292,89.41176
ds293,89.36255
ds294,89.65293
ds295,88.94737
ds296,89.3456
ds297,89.83264
ds298,89.66874
ds299,89.44773
ds3,89.13607
ds30,89.5
ds300,89.23729
ds301,89.48718
ds302,89.66805
ds303,89.6701
ds304,89.11111
ds305,89.31624
ds306,89.47484
ds307,89.56522
ds308,89.67213
ds309,89.51515
ds31,89.27711
ds310,89.42623
ds311,89.59596
ds312,89.14894
ds313,89.43548
ds314,89.49045
ds315,89.4274
ds316,89.21739
ds317,89.14347
ds318,89.6603
ds319,89.17355
ds32,89.41545
ds320,89.65517
ds321,89.51904
ds322,89.39394
ds323,89.50719
ds324,89.03084
ds325,89.28429
ds326,89.55457
ds327,89.52569
ds328,89.7561
ds329,88.88651
ds33,89.47939
ds330,89.35484
ds331,89.14563
ds332,89.47484
ds333,89.51318
ds334,89.74304
ds335,89.45313
ds336,89.36128
ds337,89.58246
ds338,89.77143
ds339,88.93805
ds34,89.51417
ds340,89.73392
ds341,89.37639
ds342,89.42505
ds343,89.65066
ds344,89.28144
ds345,89.16493
ds346,89.67611
ds347,89.591
ds348,89.38998
ds349,89.46154
ds35,89.52475
ds350,89.58333
ds351,89.73451
ds352,89.37622
ds353,89.58678
ds354,89.40552
ds355,89.61165
ds356,89.40426
ds357,89.35614
ds358,89.37622
ds359,89.04968
ds36,89.15966
ds360,89.62894
ds361,89.42029
ds362,89.54111
ds363,89.0495
ds364,89.67347
ds365,89.42387
ds366,89.38731
ds367,89.64989
ds368,89.58592
ds369,89.25773
ds37,89.65591
ds370,89.75052
ds371,89.51613
ds372,89.40299
ds373,88.9852
ds374,89.05697
ds375,89.39785
ds376,89.72286
ds377,89.05882
ds378,89.28994
ds379,89.27126
ds38,89.67742
ds380,89.01235
ds381,89.63303
ds382,89.5122
ds383,89.38104
ds384,89.72973
ds385,89.26978
ds386,89.22414
ds387,89.2638
ds388,89.48052
ds389,89.55357
ds39,89.28571
ds390,88.92784
ds391,89.40928
ds392,89.75806
ds393,89.22912
ds394,89.40928
ds395,89.25773
ds396,89.35223
ds397,89.41909
ds398,89.22581
ds399,89.15966
ds4,89.06582
ds40,89.30736
ds400,89.36884
ds401,89.13793
ds402,89.47826
ds403,89.07407
ds404,89.35091
ds405,89.24843
ds406,89.5
ds407,89.54649
ds408,89.39655
ds409,89.73392
ds41,89.31624
ds410,89.2126
ds411,89.2936
ds412,89.2437
ds413,89.08903
ds414,89.25926
ds415,89.28287
ds416,89.60396
ds417,89.09651
ds418,89.68254
ds419,89.25311
ds42,89.76699
ds420,89.69466
ds421,89.44444
ds422,89.5082
ds423,89.05579
ds424,89.39914
ds425,89.12281
ds426,89.10387
ds427,89.23954
ds428,89.10314
ds429,89.34827
ds43,88.93878
ds430,89.35743
ds431,89.55457
ds432,89.3361
ds433,89.02834
ds434,89.48936
ds435,89.35484
ds436,89.1453
ds437,89.38998
ds438,89.65812
ds439,89.31478
ds44,89.38998
ds440,89.7551
ds441,89.05983
ds442,89.51318
ds443,89.35223
ds444,89.59839
ds445,89.52475
ds446,89.5112
ds447,89.41053
ds448,89.58848
ds449,89.64286
ds45,89.42268
ds450,89.591
ds451,89.24211
ds452,89.0795
ds453,89.40171
ds454,89.05983
ds455,89.65812
ds456,89.67078
ds457,89.15612
ds458,89.5585
ds459,89.57537
ds46,89.27856
ds460,89.84344
ds461,89.53033
ds462,89.31478
ds463,89.83707
ds464,89.31624
ds465,89.33054
ds466,88.9852
ds467,89.56044
ds468,89.37864
ds469,89.59267
ds47,89.67347
ds470,89.44882
ds471,89.59514
ds472,89.52756
ds473,89.60938
ds474,89.64045
ds475,89.25156
ds476,89.50104
ds477,89.28144
ds478,89.50311
ds479,89.42387
ds48,89.44112
ds480,89.4274
ds481,89.30435
ds482,89.56236
ds483,89.55556
ds484,89.53033
ds485,89.5122
ds486,89.68872
ds487,89.33472
ds488,89.28731
ds489,89.34959
ds49,89.53935
ds490,89.5935
ds491,89.53704
ds492,89.58159
ds493,89.59016
ds494,89.62704
ds495,89.68811
ds496,89.73451
ds497,89.47939
ds498,89.15433
ds499,89.48827
ds5,89.43662
ds50,89.35872
ds500,89.36795
ds501,89.2437
ds502,89.34694
ds503,89.20949
ds504,89.38462
ds505,89.59016
ds506,89.35614
ds507,89.46188
ds508,89.49474
ds509,89.68064
ds51,89.58506
ds510,89.56332
ds511,89.29825
ds512,89.63801
ds513,89.09091
ds514,89.91632
ds515,89.56897
ds516,89.18367
ds517,89.73799
ds518,89.59514
ds519,89.42974
ds52,89.50311
ds520,89.413
ds521,89.41423
ds522,89.83299
ds523,89.43775
ds524,89.18864
ds525,89.37255
ds526,89.47253
ds527,89.3722
ds528,89.5
ds529,89.47253
ds53,88.89362
ds530,89.58333
ds531,89.08333
ds532,89.24812
ds533,89.28287
ds534,89.59514
ds535,89.38462
ds536,89.58763
ds537,89.43888
ds538,89.36
ds539,89.44573
ds54,89.09465
ds540,89.25311
ds541,89.64286
ds542,89.74737
ds543,89.38053
ds544,89.22581
ds545,89.84127
ds546,89.06796
ds547,89.44664
ds548,89.21569
ds549,89.64602
ds55,89.57717
ds550,89.34156
ds551,89.55654
ds552,89.05797
ds553,89.11469
ds554,89.48498
ds555,89.40426
ds556,89.7541
ds557,89.64286
ds558,89.7479
ds559,89.65217
ds56,89.59839
ds560,89.55257
ds561,89.65517
ds562,89.52
ds563,89.57082
ds564,89.42623
ds565,89.48276
ds566,89.66805
ds567,89.1984
ds568,89.03614
ds569,88.99791
ds57,89.05138
ds570,89.50311
ds571,89.57627
ds572,89.35484
ds573,89.52191
ds574,89.56897
ds575,89.27565
ds576,89.4958
ds577,89.27856
ds578,89.3361
ds579,89.25
ds58,88.90295
ds580,89.28144
ds581,89.14163
ds582,89.39394
ds583,89.2967
ds584,89.45841
ds585,89.48718
ds586,89.42387
ds587,89.44223
ds588,89.45313
ds589,89.26078
ds59,89.33194
ds590,88.94967
ds591,89.32914
ds592,88.91892
ds593,89.74359
ds594,89.39262
ds595,89.52191
ds596,89.46667
ds597,89.41909
ds598,89.37864
ds599,89.47566
ds6,89.41423
ds60,89.47598
ds600,88.91892
ds601,89.17526
ds602,89.2809
ds603,89.08333
ds604,89.56332
ds605,89.73799
ds606,89.26829
ds607,89.75309
ds608,89.08714
ds609,89.22414
ds61,89.21739
ds610,89.7463
ds611,89.58848
ds612,89.5092
ds613,89.51807
ds614,89.56332
ds615,89.22747
ds616,89.2967
ds617,89.74843
ds618,89.75309
ds619,89.40171
ds62,89.23077
ds620,89.39163
ds621,89.23077
ds622,89.29204
ds623,88.93878
ds624,89.66387
ds625,89.66387
ds626,89.53216
ds627,89.42308
ds628,89.42268
ds629,89.51613
ds63,89.27711
ds630,89.47939
ds631,89.12281
ds632,89.42505
ds633,89.44882
ds634,89.28731
ds635,89.57983
ds636,89.5082
ds637,88.88112
ds638,89.82979
ds639,88.99371
ds64,89.48276
ds640,89.23729
ds641,89.27419
ds642,89.22747
ds643,89.83539
ds644,89.22246
ds645,88.75556
ds646,89.76563
ds647,88.91892
ds648,89.42387
ds649,89.53811
ds65,89.10931
ds650,89.34827
ds651,89.55457
ds652,89.16143
ds653,89.74082
ds654,89.17184
ds655,89.19355
ds656,89.4332
ds657,89.25926
ds658,88.81356
ds659,89.29134
ds66,89.48608
ds660,89.65739
ds661,89.5082
ds662,89.65885
ds663,89.67936
ds664,89.56044
ds665,89.50207
ds666,89.13386
ds667,89.38343
ds668,89.20319
ds669,89.13386
ds67,89.34426
ds670,88.97436
ds671,89.60707
ds672,89.3456
ds673,89.82418
ds674,89.4702
ds675,89.31034
ds676,89.2967
ds677,89.0
ds678,89.34884
ds679,89.34156
ds68,89.59184
ds680,89.75
ds681,89.68689
ds682,89.82833
ds683,89.74026
ds684,89.56044
ds685,89.66387
ds686,89.46785
ds687,89.33884
ds688,89.5338
ds689,88.90756
ds69,89.40552
ds690,89.46548
ds691,89.83936
ds692,88.94967
ds693,89.29204
ds694,89.59184
ds695,89.66942
ds696,89.31915
ds697,89.38104
ds698,89.32632
ds699,89.58763
ds7,89.44186
ds70,89.53307
ds700,89.44
ds701,89.51515
ds702,89.54111
ds703,89.41423
ds704,89.82833
ds705,88.78261
ds706,89.41032
ds707,89.23241
ds708,89.5671
ds709,89.10569
ds71,89.41176
ds710,89.64126
ds711,89.73451
ds712,89.44882
ds713,88.91213
ds714,89.65368
ds715,88.87202
ds716,89.67807
ds717,89.182
ds718,89.40426
ds719,89.36
ds72,89.36634
ds720,89.54545
ds721,88.93333
ds722,89.6
ds723,89.41423
ds724,89.66736
ds725,89.38104
ds726,89.33054
ds727,89.38998
ds728,89.57627
ds729,89.43662
ds73,89.7561
ds730,89.52096
ds731,89.15789
ds732,89.51904
ds733,89.30736
ds734,89.42268
ds735,89.46188
ds736,89.74359
ds737,89.46548
ds738,89.33747
ds739,89.56803
ds74,89.58678
ds740,89.66805
ds741,89.66736
ds742,89.33747
ds743,89.54023
ds744,89.50311
ds745,89.14347
ds746,89.58159
ds747,89.23241
ds748,89.30886
ds749,89.30586
ds75,89.56522
ds750,89.3177
ds751,89.30283
ds752,89.82143
ds753,89.54853
ds754,89.48052
ds755,89.39262
ds756,89.48827
ds757,89.19355
ds758,89.44334
ds759,89.42857
ds76,89.7619
ds760,89.48498
ds761,89.56616
ds762,89.35614
ds763,89.28
ds764,89.2
ds765,89.5
ds766,89.49474
ds767,89.44882
ds768,89.43434
ds769,89.1453
ds77,89.31478
ds770,89.28731
ds771,89.48936
ds772,89.1129
ds773,89.5122
ds774,89.29047
ds775,89.48498
ds776,89.49896
ds777,89.36937
ds778,89.33884
ds779,89.50413
ds78,89.18367
ds780,89.31183
ds781,89.44334
ds782,89.40741
ds783,89.21105
ds784,89.29825
ds785,89.4332
ds786,89.4958
ds787,89.76654
ds788,89.00415
ds789,89.61905
ds79,89.01235
ds790,89.83158
ds791,89.48164
ds792,89.1453
ds793,89.34156
ds794,89.67871
ds795,89.40678
ds796,89.4926
ds797,89.39914
ds798,89.3133
ds799,88.92857
ds8,89.65142
ds80,89.5671
ds800,89.64835
ds801,89.57983
ds802,88.93333
ds803,89.19355
ds804,89.65293
ds805,89.14163
ds806,89.18919
ds807,89.23729
ds808,89.10931
ds809,89.28889
ds81,89.74843
ds810,89.25156
ds811,89.55947
ds812,89.37008
ds813,89.31478
ds814,89.57356
ds815,89.3913
ds816,89.56236
ds817,89.1423
ds818,89.54442
ds819,89.83707
ds82,89.51904
ds820,89.55947
ds821,89.21397
ds822,89.36382
ds823,89.38104
ds824,89.49153
ds825,89.42387
ds826,89.58763
ds827,89.63801
ds828,89.65517
ds829,89.3361
ds83,89.38462
ds830,89.38998
ds831,89.18033
ds832,89.50413
ds833,89.52849
ds834,89.2623
ds835,89.45525
ds836,89.34292
ds837,89.73451
ds838,89.28571
ds839,89.50104
ds84,89.35223
ds840,88.56502
ds841,89.55457
ds842,89.49367
ds843,89.2936
ds844,89.4926
ds845,89.57627
ds846,89.2967
ds847,88.77301
ds848,89.35484
ds849,89.25156
ds85,89.49896
ds850,89.27565
ds851,89.48276
ds852,89.51515
ds853,89.55556
ds854,89.69112
ds855,89.56989
ds856,89.63636
ds857,89.75359
ds858,89.55752
ds859,89.36382
ds86,89.90315
ds860,89.74522
ds861,89.47826
ds862,89.38865
ds863,88.98947
ds864,89.09091
ds865,89.36634
ds866,89.28251
ds867,89.48276
ds868,89.44334
ds869,89.32489
ds87,89.3456
ds870,89.37132
ds871,89.15966
ds872,89.33054
ds873,89.36
ds874,89.35614
ds875,89.46067
ds876,88.8671
ds877,89.34426
ds878,89.58246
ds879,89.2389
ds88,89.39394
ds880,89.04139
ds881,89.6
ds882,89.81859
ds883,89.55157
ds884,89.44112
ds885,89.00192
ds886,89.75309
ds887,89.05512
ds888,89.42268
ds889,89.03421
ds89,89.21739
ds890,89.42268
ds891,89.82906
ds892,89.43775
ds893,89.36
ds894,89.56236
ds895,89.50617
ds896,89.32347
ds897,89.41053
ds898,89.65885
ds899,89.75709
ds9,89.67347
ds90,89.28251
ds900,89.29273
ds901,88.9662
ds902,89.28287
ds903,89.73451
ds904,89.19355
ds905,89.09297
ds906,89.413
ds907,89.53271
ds908,89.76238
ds909,89.48387
ds91,89.82979
ds910,88.88889
ds911,89.25
ds912,89.40928
ds913,89.33054
ds914,89.45841
ds915,89.41176
ds916,89.42974
ds917,89.66245
ds918,89.74026
ds919,89.65142
ds92,89.67413
ds920,89.57173
ds921,89.20319
ds922,89.46257
ds923,89.6008
ds924,89.29204
ds925,89.76424
ds926,89.00415
ds927,89.43548
ds928,89.76096
ds929,89.23664
ds93,89.82979
ds930,89.54286
ds931,89.3133
ds932,89.59596
ds933,89.34292
ds934,89.67413
ds935,89.3456
ds936,89.3133
ds937,89.22414
ds938,89.27419
ds939,89.591
ds94,89.24051
ds940,89.30368
ds941,89.31429
ds942,89.44112
ds943,89.35743
ds944,89.58506
ds945,89.4274
ds946,89.57983
ds947,89.52663
ds948,89.22747
ds949,89.50515
ds95,89.3177
ds950,89.20477
ds951,89.7541
ds952,89.21105
ds953,88.86957
ds954,89.04382
ds955,89.83773
ds956,89.56897
ds957,89.67611
ds958,89.30586
ds959,89.76699
ds96,89.38865
ds960,89.34156
ds961,89.28
ds962,89.15294
ds963,89.59839
ds964,89.83264
ds965,89.44444
ds966,89.4958
ds967,89.4332
ds968,89.34694
ds969,89.8234
ds97,88.87202
ds970,89.91667
ds971,89.10751
ds972,88.91667
ds973,89.56332
ds974,89.09836
ds975,89.6748
ds976,89.58592
ds977,89.25311
ds978,89.2967
ds979,89.12
ds98,89.41909
ds980,89.44112
ds981,89.29047
ds982,89.26978
ds983,89.24686
ds984,89.17864
ds985,89.58506
ds986,89.10751
ds987,89.65517
ds988,89.63134
ds989,89.23241
ds99,89.40678
ds990,89.54023
ds991,89.40928
ds992,89.82379
ds993,89.09774
ds994,89.25754
ds995,89.48498
ds996,89.2053
ds997,88.97216
ds998,89.74414
ds999,89.13978
hs1,89.55556
hs10,89.43775
hs100,88.96
hs1000,89.41053
hs1001,89.33194
hs1002,89.36508
hs1003,89.32347
hs1004,89.46067
hs1005,89.20319
hs1006,89.68064
hs1007,89.7551
hs1008,89.48718
hs1009,89.47368
hs101,89.34426
hs1010,89.57356
hs1011,89.42623
hs1012,89.84344
hs1013,89.17695
hs1014,89.32632
hs1015,89.42505
hs1016,89.42387
hs1017,89.17695
hs1018,89.42149
hs1019,89.20879
hs102,89.44186
hs1020,89.48936
hs1021,89.57627
hs1022,89.57627
hs1023,89.08257
hs1024,89.48387
hs1025,89.65957
hs1026,89.74948
hs1027,89.41667
hs1028,89.5171
hs1029,89.10314
hs103,89.38731
hs1030,89.44554
hs1031,89.31915
hs1032,89.41423
hs1033,89.37639
hs1034,89.27126
hs1035,89.0678
hs1036,89.19355
hs1037,89.36
hs1038,89.5671
hs1039,89.20477
hs104,89.00415
hs1040,89.76424
hs1041,89.4926
hs1042,89.83936
hs1043,89.18033
hs1044,89.65142
hs1045,89.36364
hs1046,89.39394
hs1047,89.33194
hs1048,89.10515
hs1049,89.3133
hs105,89.50719
hs1050,89.30902
hs1051,89.05983
hs1052,89.43775
hs1053,89.17184
hs1054,89.76048
hs1055,89.43434
hs1056,89.68379
hs1057,89.3177
hs1058,89.59759
hs1059,89.35872
hs106,89.73333
hs1060,89.58506
hs1061,89.46429
hs1062,89.38865
hs1063,89.33054
hs1064,89.21397
hs1065,89.27107
hs1066,89.08142
hs1067,88.59794
hs1068,89.41788
hs1069,89.2668
hs107,89.50104
hs1070,89.33054
hs1071,89.21397
hs1072,89.13894
hs1073,89.25773
hs1074,89.56427
hs1075,89.2562
hs1076,89.27928
hs1077,89.12525
hs1078,89.3736
hs1079,89.4533
hs108,89.375
hs1080,89.57627
hs1081,89.50104
hs1082,89.84032
hs1083,89.54373
hs1084,88.89109
hs1085,89.32914
hs1086,89.40552
hs1087,89.13386
hs1088,89.57173
hs1089,89.75155
hs109,89.44828
hs1090,89.41176
hs1091,89.39525
hs1092,89.73913
hs1093,89.11111
hs1094,89.53935
hs1095,89.49474
hs1096,89.59432
hs1097,88.78525
hs1098,89.10913
hs1099,89.39914
hs11,89.58678
hs110,89.59016
hs1100,89.2668
hs1101,89.48387
hs1102,89.57447
hs1103,89.34021
hs1104,89.13556
hs1105,89.30886
hs1106,89.1423
hs1107,89.34426
hs1108,88.81423
hs1109,89.31624
hs111,89.2668
hs1110,89.47712
hs1111,89.32203
hs1112,89.40928
hs1113,89.3177
hs1114,89.37639
hs1115,89.81308
hs1116,89.91718
hs1117,89.12088
hs1118,89.13215
hs1119,88.97638
hs112,88.92135
hs1120,89.35091
hs1121,89.31915
hs1122,89.39785
hs1123,89.39394
hs1124,89.34426
hs1125,89.50104
hs1126,88.98947
hs1127,89.56236
hs1128,89.48276
hs1129,89.31624
hs113,89.08524
hs1130,89.11308
hs1131,89.48435
hs1132,89.6875
hs1133,89.6468
hs1134,89.42268
hs1135,89.54233
hs1136,89.75904
hs1137,88.8671
hs1138,89.41788
hs1139,89.5112
hs114,89.09465
hs1140,89.44573
hs1141,89.73333
hs1142,89.25926
hs1143,88.9662
hs1144,89.50104
hs1145,89.49045
hs1146,89.29412
hs1147,89.41545
hs1148,89.57717
hs1149,89.13232
hs115,89.48387
hs1150,89.5092
hs1151,89.58848
hs1152,89.75709
hs1153,89.12664
hs1154,89.27711
hs1155,89.591
hs1156,89.40552
hs1157,89.1453
hs1158,89.02041
hs1159,89.38865
hs116,89.4702
hs1160,89.1002
hs1161,89.05579
hs1162,89.41545
hs1163,89.41545
hs1164,89.38462
hs1165,89.54459
hs1166,89.28731
hs1167,89.67611
hs1168,89.1129
hs1169,89.75
hs117,89.57537
hs1170,89.91952
hs1171,89.42505
hs1172,89.18367
hs1173,89.08333
hs1174,89.52
hs1175,89.49791
hs1176,89.2381
hs1177,89.14347
hs1178,89.15254
hs1179,89.30736
hs118,89.16318
hs1180,89.81609
hs1181,89.30586
hs1182,89.51417
hs1183,89.55556
hs1184,89.82379
hs1185,89.49367
hs1186,89.10931
hs1187,89.43775
hs1188,89.4702
hs1189,89.48827
hs119,89.28144
hs1190,89.56897
hs1191,89.2623
hs1192,89.7351
hs1193,89.38865
hs1194,89.53488
hs1195,89.50413
hs1196,89.39914
hs1197,89.21397
hs1198,89.74194
hs1199,89.58246
hs12,89.4041
hs120,89.3722
hs1200,89.53125
hs1201,89.19679
hs1202,89.37255
hs1203,89.32632
hs1204,89.41423
hs1205,89.53488
hs1206,89.41909
hs1207,89.09944
hs1208,89.6008
hs1209,89.42029
hs121,89.23518
hs1210,89.25156
hs1211,89.33194
hs1212,88.9234
hs1213,89.64835
hs1214,89.35354
hs1215,89.07563
hs1216,89.48936
hs1217,89.55654
hs1218,89.38815
hs1219,89.00415
hs122,89.3456
hs1220,89.43775
hs1221,89.39785
hs1222,89.60552
hs1223,89.48936
hs1224,89.33472
hs1225,89.5102
hs1226,89.2437
hs1227,89.51515
hs1228,89.26978
hs1229,89.26078
hs123,89.72912
hs1230,89.4499
hs1231,89.15433
hs1232,89.63964
hs1233,89.66527
hs1234,89.52475
hs1235,89.28287
hs1236,89.50207
hs1237,89.62825
hs1238,89.28571
hs1239,89.64444
hs124,89.47939
hs1240,89.3177
hs1241,89.60784
hs1242,89.48052
hs1243,89.58246
hs1244,89.07514
hs1245,89.5171
hs1246,89.48276
hs1247,89.49153
hs1248,89.46154
hs1249,89.25773
hs125,89.57082
hs1250,89.413
hs1251,89.59267
hs1252,89.75659
hs1253,89.05697
hs1254,89.33333
hs1255,89.32059
hs1256,89.29204
hs1257,89.10515
hs1258,89.15074
hs1259,88.97436
hs126,89.67146
hs1260,89.44112
hs1261,89.66457
hs1262,89.46067
hs1263,89.53488
hs1264,89.38731
hs1265,89.47484
hs1266,89.10515
hs1267,89.65885
hs1268,89.36219
hs1269,89.14063
hs127,89.27419
